transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Day of Week,Month
114147,01-06-2023,9.21.10 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,9,4,6
114499,01-06-2023,1.15.27 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,13,4,6
114526,01-06-2023,1.32.35 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,13,4,6
114624,01-06-2023,2.31.29 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,14,4,6
115660,02-06-2023,1.44.03 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,13,5,6
115941,02-06-2023,4.18.32 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,16,5,6
116068,02-06-2023,5.28.12 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,17,5,6
116086,02-06-2023,5.38.13 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,17,5,6
116748,03-06-2023,12.47.30 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,12,6,6
116812,03-06-2023,1.24.11 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,13,6,6
117064,03-06-2023,3.49.11 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,15,6,6
118140,04-06-2023,3.15.16 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,15,0,6
118703,05-06-2023,9.16.21 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,9,1,6
118750,05-06-2023,10.00.53 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,10,1,6
118892,05-06-2023,11.49.15 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,11,1,6
118973,05-06-2023,12.29.14 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,12,1,6
118985,05-06-2023,12.32.17 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,12,1,6
119256,05-06-2023,2.48.58 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,14,1,6
119537,05-06-2023,5.52.03 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,17,1,6
119724,06-06-2023,7.28.37 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,7,2,6
120163,06-06-2023,1.33.34 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,13,2,6
120493,06-06-2023,4.48.33 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,16,2,6
120504,06-06-2023,4.55.16 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,16,2,6
120515,06-06-2023,5.03.40 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,17,2,6
120592,06-06-2023,5.51.47 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,17,2,6
122078,08-06-2023,8.14.08 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,8,4,6
122188,08-06-2023,8.57.43 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,8,4,6
122740,08-06-2023,1.54.17 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,13,4,6
122943,08-06-2023,4.47.55 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,16,4,6
123045,08-06-2023,6.30.02 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,18,4,6
123266,09-06-2023,7.32.37 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,7,5,6
123269,09-06-2023,7.33.35 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,7,5,6
123357,09-06-2023,8.02.30 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,8,5,6
123452,09-06-2023,8.37.34 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,8,5,6
123468,09-06-2023,8.40.29 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,8,5,6
124419,10-06-2023,6.31.46 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,6,6,6
124662,10-06-2023,8.20.52 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,8,6,6
125129,10-06-2023,10.56.51 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,10,6,6
125405,10-06-2023,3.29.50 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,15,6,6
126175,11-06-2023,10.06.57 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,10,0,6
126402,11-06-2023,12.14.30 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,12,0,6
126620,11-06-2023,3.59.50 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,15,0,6
126839,12-06-2023,6.33.52 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,6,1,6
127267,12-06-2023,9.42.44 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,9,1,6
127650,12-06-2023,2.03.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,14,1,6
128372,13-06-2023,9.11.48 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,9,2,6
129416,14-06-2023,8.25.37 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,8,3,6
129566,14-06-2023,9.00.41 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,9,3,6
130475,15-06-2023,6.26.57 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,6,4,6
130488,15-06-2023,6.38.17 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,6,4,6
131042,15-06-2023,10.11.11 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,10,4,6
131204,15-06-2023,10.59.19 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,10,4,6
131238,15-06-2023,11.18.00 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,11,4,6
131326,15-06-2023,12.49.27 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,12,4,6
131328,15-06-2023,12.51.27 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,12,4,6
131807,16-06-2023,7.22.02 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,7,5,6
132616,16-06-2023,12.58.51 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,12,5,6
132654,16-06-2023,1.35.30 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,13,5,6
132668,16-06-2023,1.45.12 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,13,5,6
132846,16-06-2023,4.25.54 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,16,5,6
132872,16-06-2023,4.47.32 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,16,5,6
133626,17-06-2023,10.26.38 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,10,6,6
133717,17-06-2023,10.58.48 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,10,6,6
133807,17-06-2023,12.27.24 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,12,6,6
133962,17-06-2023,4.02.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,16,6,6
134592,18-06-2023,9.25.07 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,9,0,6
134751,18-06-2023,10.11.36 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,10,0,6
134998,18-06-2023,12.43.17 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,12,0,6
135914,19-06-2023,9.13.11 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,9,1,6
136332,19-06-2023,12.21.38 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,12,1,6
136408,19-06-2023,1.28.05 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Monday,13,1,6
138755,21-06-2023,1.12.37 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,13,3,6
139148,22-06-2023,6.34.04 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,6,4,6
139208,22-06-2023,7.13.54 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,7,4,6
139361,22-06-2023,8.32.41 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,8,4,6
139846,22-06-2023,1.40.06 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,13,4,6
140040,22-06-2023,4.17.33 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,16,4,6
140419,23-06-2023,7.42.26 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,7,5,6
141187,23-06-2023,4.16.06 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,16,5,6
141448,24-06-2023,6.31.04 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,6,6,6
141482,24-06-2023,6.58.40 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,6,6,6
141886,24-06-2023,10.18.26 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,10,6,6
142361,24-06-2023,3.42.52 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Saturday,15,6,6
142637,25-06-2023,6.11.30 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,6,0,6
142718,25-06-2023,7.13.54 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,7,0,6
143164,25-06-2023,10.35.45 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,10,0,6
143210,25-06-2023,10.59.19 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,10,0,6
143298,25-06-2023,12.14.54 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,12,0,6
143538,25-06-2023,3.39.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Sunday,15,0,6
145310,27-06-2023,9.16.03 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,9,2,6
145587,27-06-2023,10.38.48 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Tuesday,10,2,6
146542,28-06-2023,10.18.29 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,10,3,6
146888,28-06-2023,2.12.52 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,14,3,6
146930,28-06-2023,2.39.31 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,14,3,6
147486,29-06-2023,9.07.26 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,9,4,6
148060,29-06-2023,4.11.31 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Thursday,16,4,6
148547,30-06-2023,8.14.08 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,8,5,6
149387,30-06-2023,6.30.02 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Friday,18,5,6
55152,01-04-2023,10.41.53 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,10,6,4
55358,01-04-2023,1.15.27 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,13,6,4
55391,01-04-2023,1.45.24 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,13,6,4
55446,01-04-2023,2.31.29 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,14,6,4
56160,02-04-2023,1.44.03 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,13,0,4
56282,02-04-2023,3.18.41 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,15,0,4
56474,02-04-2023,5.28.12 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,17,0,4
56493,02-04-2023,5.38.13 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,17,0,4
56956,03-04-2023,12.47.30 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,12,1,4
57009,03-04-2023,1.24.11 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,13,1,4
58329,05-04-2023,10.00.53 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,10,3,4
58759,05-04-2023,3.59.49 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,15,3,4
58890,05-04-2023,5.52.03 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,17,3,4
59214,06-04-2023,11.43.38 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,11,4,4
59338,06-04-2023,1.33.34 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,13,4,4
59410,06-04-2023,2.45.10 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,14,4,4
59426,06-04-2023,2.58.47 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,14,4,4
59566,06-04-2023,4.48.33 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,16,4,4
59583,06-04-2023,5.03.40 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,17,4,4
59643,06-04-2023,5.51.47 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Thursday,17,4,4
60744,08-04-2023,8.04.56 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,8,6,4
60760,08-04-2023,8.14.08 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,8,6,4
60894,08-04-2023,9.31.52 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,9,6,4
61239,08-04-2023,1.54.17 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,13,6,4
61406,08-04-2023,4.47.55 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,16,6,4
61483,08-04-2023,6.30.02 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,18,6,4
61754,09-04-2023,8.40.29 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,8,0,4
62432,10-04-2023,6.31.46 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,6,1,4
62549,10-04-2023,7.35.35 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,7,1,4
62624,10-04-2023,8.20.52 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,8,1,4
62760,10-04-2023,9.18.47 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,9,1,4
62964,10-04-2023,10.56.51 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,10,1,4
63156,10-04-2023,3.15.11 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,15,1,4
63168,10-04-2023,3.29.50 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,15,1,4
63714,11-04-2023,10.06.57 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Tuesday,10,2,4
63892,11-04-2023,12.12.55 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Tuesday,12,2,4
64511,12-04-2023,9.42.44 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,9,3,4
64792,12-04-2023,2.03.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,14,3,4
66011,14-04-2023,8.25.37 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,8,5,4
66209,14-04-2023,9.42.09 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,9,5,4
66749,15-04-2023,6.06.54 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,6,6,4
66767,15-04-2023,6.26.57 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,6,6,4
67179,15-04-2023,10.11.11 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,10,6,4
67292,15-04-2023,10.59.19 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,10,6,4
67314,15-04-2023,11.18.00 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,11,6,4
67378,15-04-2023,12.51.27 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,12,6,4
67504,15-04-2023,4.28.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,16,6,4
67576,15-04-2023,6.17.46 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,18,6,4
67733,16-04-2023,7.22.02 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,7,0,4
67989,16-04-2023,9.11.43 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,9,0,4
68370,16-04-2023,1.35.30 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,13,0,4
68382,16-04-2023,1.45.12 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,13,0,4
68506,16-04-2023,4.25.54 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,16,0,4
69205,17-04-2023,12.52.19 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,12,1,4
69297,17-04-2023,4.02.04 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Monday,16,1,4
70663,19-04-2023,9.13.11 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,9,3,4
71022,19-04-2023,1.28.05 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,13,3,4
71093,19-04-2023,3.15.29 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Wednesday,15,3,4
72656,21-04-2023,1.12.37 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Friday,13,5,4
72926,22-04-2023,6.34.04 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,6,6,4
72976,22-04-2023,7.13.54 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,7,6,4
73084,22-04-2023,8.32.41 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,8,6,4
73271,22-04-2023,10.49.21 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,10,6,4
73386,22-04-2023,12.43.08 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,12,6,4
73433,22-04-2023,1.40.06 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Saturday,13,6,4
73967,23-04-2023,9.16.08 AM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,9,0,4
74396,23-04-2023,4.16.06 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,April,Sunday,16,0,4
